day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;70700;INTARIAN_PEPPER_ROOT;9924;10;9922;16;;;9935;10;9938;16;;;9929.1;0.0
-2;70800;ASH_COATED_OSMIUM;;;;;;;10005;15;10007;28;;;10005.0;0.0
-2;70800;INTARIAN_PEPPER_ROOT;9923;9;9921;23;;;9937;23;;;;;9930.4;0.0
-2;70900;INTARIAN_PEPPER_ROOT;9923;11;9921;21;;;9934;11;9937;21;;;9928.7;0.0
-2;70900;ASH_COATED_OSMIUM;9989;11;9986;26;;;10005;11;10007;26;;;9997.0;0.0
-2;71000;ASH_COATED_OSMIUM;9989;13;;;;;10005;13;10007;29;;;9997.0;0.0
-2;71000;INTARIAN_PEPPER_ROOT;9923;11;9921;18;;;9937;18;;;;;9930.0;0.0
-2;71100;ASH_COATED_OSMIUM;9989;13;9986;25;;;10005;13;10007;25;;;9997.0;0.0
-2;71100;INTARIAN_PEPPER_ROOT;9924;10;9921;17;;;9937;17;;;;;9930.3;0.0
-2;71200;INTARIAN_PEPPER_ROOT;9924;11;9921;25;;;9935;11;9937;25;;;9929.1;0.0
-2;71200;ASH_COATED_OSMIUM;9989;11;9987;26;;;10008;26;;;;;9998.5;0.0
-2;71300;INTARIAN_PEPPER_ROOT;9923;11;;;;;9934;11;9936;22;;;9928.9;0.0
-2;71300;ASH_COATED_OSMIUM;9990;10;9987;29;;;10008;29;;;;;9999.0;0.0
-2;71400;INTARIAN_PEPPER_ROOT;9923;12;9920;18;;;9936;18;;;;;9929.7;0.0
-2;71400;ASH_COATED_OSMIUM;9987;29;;;;;10006;15;10008;29;;;9996.5;0.0
-2;71500;ASH_COATED_OSMIUM;9990;13;9987;30;;;10006;13;10008;30;;;9998.0;0.0
-2;71500;INTARIAN_PEPPER_ROOT;;;;;;;9934;11;9937;18;;;9934.0;0.0
-2;71600;ASH_COATED_OSMIUM;9996;3;9990;15;;;10006;15;10009;20;;;10001.0;0.0
-2;71600;INTARIAN_PEPPER_ROOT;9931;7;9923;9;;;9937;15;;;;;9933.8;0.0
-2;71700;INTARIAN_PEPPER_ROOT;9923;8;9921;16;;;9934;8;;;;;9928.1;0.0
-2;71700;ASH_COATED_OSMIUM;9990;14;9987;20;;;10006;14;10008;20;;;9998.0;0.0
-2;71800;ASH_COATED_OSMIUM;9988;23;;;;;10006;10;10009;23;;;9997.0;0.0
-2;71800;INTARIAN_PEPPER_ROOT;9920;16;;;;;9933;9;9936;16;;;9926.9;0.0
-2;71900;ASH_COATED_OSMIUM;9990;15;9987;28;;;10006;15;10008;28;;;9998.0;0.0
-2;71900;INTARIAN_PEPPER_ROOT;9922;12;;;;;9933;12;9936;20;;;9927.7;0.0
-2;72000;ASH_COATED_OSMIUM;9990;15;;;;;10006;15;;;;;9998.0;0.0
-2;72000;INTARIAN_PEPPER_ROOT;9922;12;9920;18;;;9934;12;9936;18;;;9928.0;0.0
-2;72100;INTARIAN_PEPPER_ROOT;9923;11;9920;16;;;9934;11;9936;16;;;9928.3;0.0
-2;72100;ASH_COATED_OSMIUM;9990;13;9987;23;;;10008;23;;;;;9999.0;0.0
-2;72200;INTARIAN_PEPPER_ROOT;9923;11;;;;;9934;11;9936;19;;;9928.1;0.0
-2;72200;ASH_COATED_OSMIUM;9990;11;9987;24;;;10006;11;10008;24;;;9998.0;0.0
-2;72300;ASH_COATED_OSMIUM;9988;29;;;;;10006;10;;;;;9997.0;0.0
-2;72300;INTARIAN_PEPPER_ROOT;9922;8;9919;16;;;9933;8;;;;;9927.9;0.0
-2;72400;INTARIAN_PEPPER_ROOT;9922;10;9919;19;;;9933;10;9935;19;;;9927.7;0.0
-2;72400;ASH_COATED_OSMIUM;9990;11;;;;;10009;21;;;;;9999.5;0.0
-2;72500;INTARIAN_PEPPER_ROOT;9922;10;9919;16;;;9933;10;9936;16;;;9927.5;0.0
-2;72500;ASH_COATED_OSMIUM;9991;15;9988;22;;;10007;15;10009;22;;;9999.0;0.0
-2;72600;INTARIAN_PEPPER_ROOT;9922;11;9920;17;;;9933;11;;;;;9927.3;0.0
-2;72600;ASH_COATED_OSMIUM;9991;15;9988;21;;;10007;15;10009;21;;;9999.0;0.0
-2;72700;ASH_COATED_OSMIUM;10000;9;9991;13;;;10007;13;10009;23;;;10003.5;0.0
-2;72700;INTARIAN_PEPPER_ROOT;9922;9;9920;23;;;9933;9;9936;23;;;9927.1;0.0
-2;72800;INTARIAN_PEPPER_ROOT;9919;22;;;;;9932;8;9935;22;;;9925.9;0.0
-2;72800;ASH_COATED_OSMIUM;9990;10;9988;25;;;10000;5;10006;10;10009;25;9995.0;0.0
-2;72900;INTARIAN_PEPPER_ROOT;;;;;;;9932;10;;;;;9932.2;0.0
-2;72900;ASH_COATED_OSMIUM;9990;15;9988;23;;;10006;15;10009;23;;;9998.0;0.0
-2;73000;INTARIAN_PEPPER_ROOT;9919;21;;;;;9933;12;;;;;9926.0;0.0
-2;73000;ASH_COATED_OSMIUM;9988;24;;;;;10006;13;10009;24;;;9997.0;0.0
-2;73100;ASH_COATED_OSMIUM;;;;;;;10006;11;;;;;10006.0;0.0
-2;73100;INTARIAN_PEPPER_ROOT;9922;8;9919;23;;;9933;8;;;;;9927.3;0.0
-2;73200;INTARIAN_PEPPER_ROOT;9922;8;9919;17;;;9933;8;;;;;9927.1;0.0
-2;73200;ASH_COATED_OSMIUM;9991;13;9989;28;;;10010;28;;;;;10000.5;0.0
-2;73300;INTARIAN_PEPPER_ROOT;;;;;;;9932;10;9934;24;;;9932.4;0.0
-2;73300;ASH_COATED_OSMIUM;9991;11;;;;;10007;11;10009;30;;;9999.0;0.0
-2;73400;INTARIAN_PEPPER_ROOT;9921;9;;;;;9932;9;;;;;9926.7;0.0
-2;73400;ASH_COATED_OSMIUM;10000;7;9991;11;9988;30;;;;;;;10000.0;0.0
-2;73500;INTARIAN_PEPPER_ROOT;9918;18;;;;;9932;8;9935;18;;;9925.0;0.0
-2;73500;ASH_COATED_OSMIUM;9990;14;9988;20;;;10009;20;;;;;9999.5;0.0
-2;73600;ASH_COATED_OSMIUM;9990;10;9988;26;;;10006;10;10009;26;;;9998.0;0.0
-2;73600;INTARIAN_PEPPER_ROOT;9919;24;;;;;9932;11;9935;24;;;9925.3;0.0
-2;73700;INTARIAN_PEPPER_ROOT;9919;22;;;;;9932;12;;;;;9925.1;0.0
-2;73700;ASH_COATED_OSMIUM;9990;12;9988;30;;;10006;12;;;;;9998.0;0.0
-2;73800;INTARIAN_PEPPER_ROOT;9920;10;;;;;9931;10;9934;24;;;9925.9;0.0
-2;73800;ASH_COATED_OSMIUM;9990;11;9988;30;;;10006;11;10009;30;;;9998.0;0.0
-2;73900;INTARIAN_PEPPER_ROOT;9918;20;;;;;9931;8;;;;;9924.7;0.0
-2;73900;ASH_COATED_OSMIUM;9991;13;9988;26;;;10007;13;10009;26;;;9999.0;0.0
-2;74000;ASH_COATED_OSMIUM;9991;13;9988;29;;;10009;29;;;;;10000.0;0.0
-2;74000;INTARIAN_PEPPER_ROOT;9920;12;9918;15;;;9932;12;9934;15;;;9926.0;0.0
-2;74100;INTARIAN_PEPPER_ROOT;;;;;;;9932;10;9934;19;;;9931.8;0.0
-2;74100;ASH_COATED_OSMIUM;9990;10;;;;;10006;10;10009;29;;;9998.0;0.0
-2;74200;INTARIAN_PEPPER_ROOT;9921;11;9918;23;;;9932;11;9934;23;;;9926.1;0.0
-2;74200;ASH_COATED_OSMIUM;9991;12;9988;27;;;10009;27;;;;;10000.0;0.0
-2;74300;INTARIAN_PEPPER_ROOT;9920;10;9917;19;;;;;;;;;9920.4;0.0
-2;74300;ASH_COATED_OSMIUM;9988;25;;;;;10007;12;10009;25;;;9997.5;0.0
-2;74400;ASH_COATED_OSMIUM;9991;15;;;;;10007;15;10010;20;;;9999.0;0.0
-2;74400;INTARIAN_PEPPER_ROOT;9920;11;9917;24;;;9931;11;9933;24;;;9925.7;0.0
-2;74500;INTARIAN_PEPPER_ROOT;9920;8;9917;20;;;9931;8;;;;;9925.5;0.0
-2;74500;ASH_COATED_OSMIUM;9991;15;;;;;10007;15;10009;22;;;9999.0;0.0
-2;74600;INTARIAN_PEPPER_ROOT;9920;12;9918;19;;;9931;12;9934;19;;;9925.3;0.0
-2;74600;ASH_COATED_OSMIUM;9989;30;;;;;10001;2;10007;11;10010;30;9995.0;0.0
-2;74700;INTARIAN_PEPPER_ROOT;9920;9;;;;;9931;9;9934;18;;;9925.1;0.0
-2;74700;ASH_COATED_OSMIUM;9991;10;9988;24;;;10007;10;10009;24;;;9999.0;0.0
-2;74800;ASH_COATED_OSMIUM;9991;14;;;;;10007;14;10009;25;;;9999.0;0.0
-2;74800;INTARIAN_PEPPER_ROOT;9919;9;;;;;9930;9;9933;19;;;9924.9;0.0
-2;74900;ASH_COATED_OSMIUM;9989;24;;;;;10007;13;10010;24;;;9998.0;0.0
-2;74900;INTARIAN_PEPPER_ROOT;9919;8;9917;21;;;9930;8;9933;21;;;9924.7;0.0
-2;75000;INTARIAN_PEPPER_ROOT;9919;8;9917;18;;;9933;18;;;;;9926.0;0.0
-2;75000;ASH_COATED_OSMIUM;9991;12;9989;30;;;10010;30;;;;;10000.5;0.0
-2;75100;ASH_COATED_OSMIUM;9991;12;9989;25;;;10010;25;;;;;10000.5;0.0
-2;75100;INTARIAN_PEPPER_ROOT;9920;11;9917;21;;;9927;7;9931;11;9933;21;9923.3;0.0
-2;75200;ASH_COATED_OSMIUM;9989;20;;;;;10010;20;;;;;9999.5;0.0
-2;75200;INTARIAN_PEPPER_ROOT;9920;10;9917;16;;;9931;10;9933;16;;;9925.1;0.0
-2;75300;ASH_COATED_OSMIUM;9991;10;9989;27;;;10001;3;10007;10;10010;27;9996.0;0.0
-2;75300;INTARIAN_PEPPER_ROOT;9916;20;;;;;9930;11;9932;20;;;9923.4;0.0
-2;75400;INTARIAN_PEPPER_ROOT;9919;10;9916;15;;;9930;10;9932;15;;;9924.7;0.0
-2;75400;ASH_COATED_OSMIUM;9989;30;;;;;;;;;;;9989.0;0.0
-2;75500;ASH_COATED_OSMIUM;9992;12;9989;29;;;10008;12;10010;29;;;10000.0;0.0
-2;75500;INTARIAN_PEPPER_ROOT;9919;11;9916;15;;;9930;11;9933;15;;;9924.5;0.0
-2;75600;ASH_COATED_OSMIUM;9992;11;9989;20;;;10001;2;10010;20;;;9996.5;0.0
-2;75600;INTARIAN_PEPPER_ROOT;9919;9;9917;22;;;9930;9;;;;;9924.3;0.0
-2;75700;INTARIAN_PEPPER_ROOT;9919;12;9917;15;;;9933;15;;;;;9925.6;0.0
-2;75700;ASH_COATED_OSMIUM;9991;15;;;;;10007;15;10010;21;;;9999.0;0.0
-2;75800;INTARIAN_PEPPER_ROOT;9918;9;9916;23;;;9929;9;9932;23;;;9923.9;0.0
-2;75800;ASH_COATED_OSMIUM;9991;15;9989;21;;;10007;15;10010;21;;;9999.0;0.0
-2;75900;ASH_COATED_OSMIUM;9991;14;9989;30;;;10007;14;10010;30;;;9999.0;0.0
-2;75900;INTARIAN_PEPPER_ROOT;9918;8;9916;20;;;9929;8;9932;20;;;9923.7;0.0
-2;76000;ASH_COATED_OSMIUM;;;;;;;10008;15;10010;21;;;10008.0;0.0
-2;76000;INTARIAN_PEPPER_ROOT;9916;20;;;;;9930;11;9932;20;;;9923.0;0.0
-2;76100;ASH_COATED_OSMIUM;9992;10;9989;26;;;10008;10;10010;26;;;10000.0;0.0
-2;76100;INTARIAN_PEPPER_ROOT;9919;9;9916;18;;;9930;9;9932;18;;;9924.3;0.0
-2;76200;INTARIAN_PEPPER_ROOT;9919;11;9916;21;;;9930;11;9932;21;;;9924.1;0.0
-2;76200;ASH_COATED_OSMIUM;9992;14;9990;26;;;10008;14;10011;26;;;10000.0;0.0
-2;76300;ASH_COATED_OSMIUM;9990;27;;;;;10009;13;10011;27;;;9999.5;0.0
-2;76300;INTARIAN_PEPPER_ROOT;9918;8;9915;20;;;9929;8;9931;20;;;9923.9;0.0
-2;76400;ASH_COATED_OSMIUM;9992;11;9990;26;;;10008;11;10011;26;;;10000.0;0.0
-2;76400;INTARIAN_PEPPER_ROOT;9918;8;;;;;9929;8;9931;16;;;9923.7;0.0
-2;76500;ASH_COATED_OSMIUM;9990;30;;;;;10009;13;10011;30;;;9999.5;0.0
-2;76500;INTARIAN_PEPPER_ROOT;9918;11;9915;23;;;9929;11;;;;;9923.5;0.0
-2;76600;INTARIAN_PEPPER_ROOT;9918;9;;;;;9932;20;;;;;9924.8;0.0
-2;76600;ASH_COATED_OSMIUM;10003;8;9993;12;9991;29;10009;12;10012;29;;;10006.0;0.0
-2;76700;INTARIAN_PEPPER_ROOT;9918;10;;;;;9929;10;;;;;9923.1;0.0
-2;76700;ASH_COATED_OSMIUM;9993;14;9990;20;;;10009;14;10011;20;;;10001.0;0.0
-2;76800;ASH_COATED_OSMIUM;;;;;;;10009;14;10012;25;;;10009.0;0.0
-2;76800;INTARIAN_PEPPER_ROOT;9917;11;9915;23;;;9928;11;9931;23;;;9922.9;0.0
-2;76900;INTARIAN_PEPPER_ROOT;9917;12;9915;23;;;9928;12;9931;23;;;9922.7;0.0
-2;76900;ASH_COATED_OSMIUM;9991;30;;;;;10009;13;10012;30;;;10000.0;0.0
-2;77000;INTARIAN_PEPPER_ROOT;9917;11;9915;21;;;9929;11;9931;21;;;9923.0;0.0
-2;77000;ASH_COATED_OSMIUM;9994;11;9991;25;;;10010;11;10012;25;;;10002.0;0.0
-2;77100;INTARIAN_PEPPER_ROOT;9918;10;;;;;9929;10;9931;23;;;9923.3;0.0
-2;77100;ASH_COATED_OSMIUM;9994;11;;;;;;;;;;;9994.0;0.0
-2;77200;ASH_COATED_OSMIUM;9993;15;9991;26;;;10009;15;10012;26;;;10001.0;0.0
-2;77200;INTARIAN_PEPPER_ROOT;9918;12;;;;;9929;12;;;;;9923.1;0.0
-2;77300;INTARIAN_PEPPER_ROOT;9917;9;;;;;9928;9;9930;25;;;9922.9;0.0
-2;77300;ASH_COATED_OSMIUM;;;;;;;10009;12;10012;30;;;10009.0;0.0
-2;77400;INTARIAN_PEPPER_ROOT;9917;12;9914;18;;;9928;12;9930;18;;;9922.7;0.0
-2;77400;ASH_COATED_OSMIUM;9991;27;;;;;10009;11;10012;27;;;10000.0;0.0
-2;77500;INTARIAN_PEPPER_ROOT;9917;8;;;;;9928;8;9931;24;;;9922.5;0.0
-2;77500;ASH_COATED_OSMIUM;10003;9;9994;10;9991;20;10010;10;;;;;10006.5;0.0
-2;77600;ASH_COATED_OSMIUM;9991;25;;;;;10009;13;10012;25;;;10000.0;0.0
-2;77600;INTARIAN_PEPPER_ROOT;9917;10;9915;22;;;;;;;;;9916.8;0.0
-2;77700;INTARIAN_PEPPER_ROOT;9917;11;9915;17;;;9931;17;;;;;9923.6;0.0
-2;77700;ASH_COATED_OSMIUM;10003;6;9994;11;9991;24;10012;24;;;;;10007.5;0.0
-2;77800;INTARIAN_PEPPER_ROOT;9916;8;9914;19;;;9927;8;9930;19;;;9921.9;0.0
-2;77800;ASH_COATED_OSMIUM;10003;9;9994;10;9991;24;10010;10;10012;24;;;10006.5;0.0
-2;77900;ASH_COATED_OSMIUM;9994;15;9991;30;;;10010;15;10012;30;;;10002.0;0.0
-2;77900;INTARIAN_PEPPER_ROOT;9916;10;9914;17;;;;;;;;;9916.2;0.0
-2;78000;ASH_COATED_OSMIUM;9994;13;9992;27;;;10013;27;;;;;10003.5;0.0
-2;78000;INTARIAN_PEPPER_ROOT;9916;12;9914;15;;;;;;;;;9916.0;0.0
-2;78100;ASH_COATED_OSMIUM;9995;13;9993;30;;;10011;13;10014;30;;;10003.0;0.0
-2;78100;INTARIAN_PEPPER_ROOT;9917;9;9914;17;;;9930;17;;;;;9923.3;0.0
-2;78200;INTARIAN_PEPPER_ROOT;9917;11;9914;21;;;9928;11;9930;21;;;9922.1;0.0
-2;78200;ASH_COATED_OSMIUM;9994;15;9992;20;;;10010;15;10013;20;;;10002.0;0.0
-2;78300;ASH_COATED_OSMIUM;9994;10;;;;;10010;10;10012;22;;;10002.0;0.0
-2;78300;INTARIAN_PEPPER_ROOT;9916;12;;;;;9927;12;9929;16;;;9921.9;0.0
-2;78400;ASH_COATED_OSMIUM;9994;15;9992;26;;;10010;15;10013;26;;;10002.0;0.0
-2;78400;INTARIAN_PEPPER_ROOT;9916;8;9913;25;;;9929;25;;;;;9922.7;0.0
-2;78500;ASH_COATED_OSMIUM;9994;15;9992;30;;;10000;6;;;;;9997.0;0.0
-2;78500;INTARIAN_PEPPER_ROOT;9916;8;9913;22;;;9927;8;9930;22;;;9921.5;0.0
-2;78600;INTARIAN_PEPPER_ROOT;9916;12;;;;;9927;12;9930;21;;;9921.3;0.0
-2;78600;ASH_COATED_OSMIUM;9992;30;;;;;10010;10;;;;;10001.0;0.0
-2;78700;ASH_COATED_OSMIUM;9994;11;;;;;10010;11;10013;27;;;10002.0;0.0
-2;78700;INTARIAN_PEPPER_ROOT;9916;12;9914;21;;;9927;12;;;;;9921.1;0.0
-2;78800;ASH_COATED_OSMIUM;9994;13;;;;;;;;;;;9994.0;0.0
-2;78800;INTARIAN_PEPPER_ROOT;9915;8;;;;;9929;19;;;;;9922.4;0.0
-2;78900;ASH_COATED_OSMIUM;9994;11;9992;30;;;10010;11;10013;30;;;10002.0;0.0
-2;78900;INTARIAN_PEPPER_ROOT;9915;9;9913;18;;;9929;18;;;;;9922.2;0.0
-2;79000;INTARIAN_PEPPER_ROOT;9915;11;9913;18;;;9927;11;9929;18;;;9921.0;0.0
-2;79000;ASH_COATED_OSMIUM;9994;15;9991;21;;;10010;15;;;;;10002.0;0.0
-2;79100;ASH_COATED_OSMIUM;9994;15;9991;27;;;10010;15;10012;27;;;10002.0;0.0
-2;79100;INTARIAN_PEPPER_ROOT;9913;19;;;;;9929;19;;;;;9920.8;0.0
-2;79200;ASH_COATED_OSMIUM;9994;10;9991;29;;;10010;10;;;;;10002.0;0.0
-2;79200;INTARIAN_PEPPER_ROOT;9916;11;9913;22;;;9927;11;9929;22;;;9921.1;0.0
-2;79300;ASH_COATED_OSMIUM;;;;;;;10009;14;;;;;10009.0;0.0
-2;79300;INTARIAN_PEPPER_ROOT;9918;11;9915;8;9912;15;9926;8;9928;15;;;9922.4;0.0
-2;79400;ASH_COATED_OSMIUM;9992;15;9990;20;;;10008;15;10011;20;;;10000.0;0.0
-2;79400;INTARIAN_PEPPER_ROOT;9912;15;;;;;9928;15;;;;;9920.2;0.0
-2;79500;INTARIAN_PEPPER_ROOT;9915;9;;;;;9929;20;;;;;9922.0;0.0
-2;79500;ASH_COATED_OSMIUM;9992;10;;;;;10008;10;;;;;10000.0;0.0
-2;79600;ASH_COATED_OSMIUM;9992;11;;;;;10008;11;;;;;10000.0;0.0
-2;79600;INTARIAN_PEPPER_ROOT;9915;11;9913;22;;;9926;11;9929;22;;;9920.3;0.0
-2;79700;ASH_COATED_OSMIUM;9992;13;9990;30;;;10008;13;;;;;10000.0;0.0
-2;79700;INTARIAN_PEPPER_ROOT;9915;10;9913;22;;;9926;10;9929;22;;;9920.1;0.0
-2;79800;ASH_COATED_OSMIUM;9990;20;;;;;10011;20;;;;;10000.5;0.0
-2;79800;INTARIAN_PEPPER_ROOT;9912;17;;;;;9925;10;;;;;9918.9;0.0
-2;79900;INTARIAN_PEPPER_ROOT;9914;9;;;;;9925;9;;;;;9919.7;0.0
-2;79900;ASH_COATED_OSMIUM;10001;8;9992;10;;;10008;10;;;;;10004.5;0.0
-2;80000;INTARIAN_PEPPER_ROOT;9914;9;9912;17;;;9926;9;9928;17;;;9920.0;0.0
-2;80000;ASH_COATED_OSMIUM;9992;11;9989;30;;;10008;11;10010;30;;;10000.0;0.0
-2;80100;ASH_COATED_OSMIUM;9992;12;9989;30;;;10008;12;;;;;10000.0;0.0
-2;80100;INTARIAN_PEPPER_ROOT;9915;11;;;;;9926;11;9928;19;;;9920.3;0.0
-2;80200;INTARIAN_PEPPER_ROOT;9915;12;9912;25;;;9926;12;9928;25;;;9920.1;0.0
-2;80200;ASH_COATED_OSMIUM;9992;11;9989;25;;;10008;11;10010;25;;;10000.0;0.0
-2;80300;INTARIAN_PEPPER_ROOT;9914;9;9911;25;;;9925;9;9927;25;;;9919.9;0.0
-2;80300;ASH_COATED_OSMIUM;9991;10;9989;29;;;10007;10;10010;29;;;9999.0;0.0
-2;80400;ASH_COATED_OSMIUM;9991;14;9989;23;;;10007;14;;;;;9999.0;0.0
-2;80400;INTARIAN_PEPPER_ROOT;9914;8;;;;;9925;8;9927;19;;;9919.7;0.0
-2;80500;ASH_COATED_OSMIUM;9992;12;;;;;10008;12;;;;;10000.0;0.0
-2;80500;INTARIAN_PEPPER_ROOT;9914;12;9911;15;;;9925;12;9928;15;;;9919.5;0.0
-2;80600;ASH_COATED_OSMIUM;9992;14;9989;26;;;10008;14;10010;26;;;10000.0;0.0
-2;80600;INTARIAN_PEPPER_ROOT;9914;8;9912;18;;;9928;18;;;;;9920.8;0.0
-2;80700;INTARIAN_PEPPER_ROOT;9914;8;9912;21;;;9925;8;9928;21;;;9919.1;0.0
-2;80700;ASH_COATED_OSMIUM;9992;10;9989;27;;;10008;10;10010;27;;;10000.0;0.0
-2;80800;ASH_COATED_OSMIUM;9991;10;;;;;10010;25;;;;;10000.5;0.0
-2;80800;INTARIAN_PEPPER_ROOT;9913;11;9911;23;;;9924;11;;;;;9918.9;0.0
-2;80900;ASH_COATED_OSMIUM;9991;11;9989;28;;;10007;11;10010;28;;;9999.0;0.0
-2;80900;INTARIAN_PEPPER_ROOT;9913;9;9911;19;;;9927;19;;;;;9920.2;0.0
-2;81000;ASH_COATED_OSMIUM;9991;15;9989;30;;;10010;30;;;;;10000.5;0.0
-2;81000;INTARIAN_PEPPER_ROOT;9913;9;9911;23;;;9925;9;9927;23;;;9919.0;0.0
-2;81100;INTARIAN_PEPPER_ROOT;9914;10;9911;15;;;9925;10;9927;15;;;9919.3;0.0
-2;81100;ASH_COATED_OSMIUM;9989;28;;;;;10008;12;;;;;9998.5;0.0
-2;81200;INTARIAN_PEPPER_ROOT;9914;11;;;;;9925;11;9927;23;;;9919.1;0.0
-2;81200;ASH_COATED_OSMIUM;9991;11;;;;;10007;11;10010;26;;;9999.0;0.0
-2;81300;ASH_COATED_OSMIUM;9991;14;9989;20;;;10007;14;10010;20;;;9999.0;0.0
-2;81300;INTARIAN_PEPPER_ROOT;9913;9;9910;20;;;9926;20;;;;;9919.9;0.0
-2;81400;INTARIAN_PEPPER_ROOT;9913;11;9910;16;;;9924;11;9926;16;;;9918.7;0.0
-2;81400;ASH_COATED_OSMIUM;9992;11;9989;21;;;10008;11;10010;21;;;10000.0;0.0
-2;81500;INTARIAN_PEPPER_ROOT;9913;8;;;;;9924;8;;;;;9918.5;0.0
-2;81500;ASH_COATED_OSMIUM;9991;10;9989;28;;;10010;28;;;;;10000.5;0.0
-2;81600;INTARIAN_PEPPER_ROOT;9913;12;9911;25;;;9924;12;9927;25;;;9918.3;0.0
-2;81600;ASH_COATED_OSMIUM;9991;12;9989;20;;;10007;12;10010;20;;;9999.0;0.0
-2;81700;ASH_COATED_OSMIUM;9992;12;;;;;10008;12;10010;25;;;10000.0;0.0
-2;81700;INTARIAN_PEPPER_ROOT;9913;11;9911;20;;;9927;20;;;;;9919.6;0.0
-2;81800;INTARIAN_PEPPER_ROOT;9912;9;9910;16;;;9926;16;;;;;9919.4;0.0
-2;81800;ASH_COATED_OSMIUM;;;;;;;10007;15;10010;28;;;10007.0;0.0
-2;81900;INTARIAN_PEPPER_ROOT;9912;10;9910;25;;;9923;10;9926;25;;;9917.7;0.0
-2;81900;ASH_COATED_OSMIUM;9991;13;9989;25;;;10010;25;;;;;10000.5;0.0
-2;82000;INTARIAN_PEPPER_ROOT;;;;;;;9924;12;9926;19;;;9924.0;0.0
-2;82000;ASH_COATED_OSMIUM;9991;13;9988;30;;;10007;13;10009;30;;;9999.0;0.0
-2;82100;ASH_COATED_OSMIUM;9988;21;;;;;10007;15;10009;21;;;9997.5;0.0
-2;82100;INTARIAN_PEPPER_ROOT;9913;12;9910;15;;;9924;12;9926;15;;;9918.3;0.0
-2;82200;ASH_COATED_OSMIUM;9991;11;9988;28;;;10007;11;10009;28;;;9999.0;0.0
-2;82200;INTARIAN_PEPPER_ROOT;9913;8;;;;;9926;16;;;;;9919.1;0.0
-2;82300;INTARIAN_PEPPER_ROOT;9909;17;;;;;9923;8;;;;;9916.4;0.0
-2;82300;ASH_COATED_OSMIUM;9990;10;9988;26;;;10009;26;;;;;9999.5;0.0
-2;82400;INTARIAN_PEPPER_ROOT;9912;9;9909;19;;;9925;19;;;;;9918.7;0.0
-2;82400;ASH_COATED_OSMIUM;9991;12;9988;24;;;;;;;;;9991.0;0.0
-2;82500;INTARIAN_PEPPER_ROOT;;;;;;;9923;12;9926;17;;;9923.0;0.0
-2;82500;ASH_COATED_OSMIUM;9990;10;9988;24;;;10006;10;10009;24;;;9998.0;0.0
-2;82600;ASH_COATED_OSMIUM;9988;21;;;;;10007;14;10009;21;;;9997.5;0.0
-2;82600;INTARIAN_PEPPER_ROOT;9912;8;9910;16;;;9923;8;9926;16;;;9917.3;0.0
-2;82700;INTARIAN_PEPPER_ROOT;9912;10;9910;23;;;9914;8;9923;10;9926;23;9912.6;0.0
-2;82700;ASH_COATED_OSMIUM;9988;30;;;;;10007;12;;;;;9997.5;0.0
-2;82800;INTARIAN_PEPPER_ROOT;9911;11;9909;23;;;9922;11;9925;23;;;9916.9;0.0
-2;82800;ASH_COATED_OSMIUM;9991;10;;;;;10009;21;;;;;10000.0;0.0
-2;82900;INTARIAN_PEPPER_ROOT;9911;12;9909;16;;;9922;12;9925;16;;;9916.7;0.0
-2;82900;ASH_COATED_OSMIUM;9990;11;9988;22;;;;;;;;;9990.0;0.0
-2;83000;ASH_COATED_OSMIUM;9991;15;;;;;10007;15;10009;30;;;9999.0;0.0
-2;83000;INTARIAN_PEPPER_ROOT;9909;21;;;;;9923;10;9925;21;;;9916.0;0.0
-2;83100;INTARIAN_PEPPER_ROOT;9912;11;9909;22;;;9923;11;9925;22;;;9917.3;0.0
-2;83100;ASH_COATED_OSMIUM;9991;15;9988;20;;;10009;20;;;;;10000.0;0.0
-2;83200;INTARIAN_PEPPER_ROOT;9909;22;;;;;9925;22;;;;;9916.6;0.0
-2;83200;ASH_COATED_OSMIUM;;;;;;;10007;14;;;;;10007.0;0.0
-2;83300;INTARIAN_PEPPER_ROOT;9911;12;9908;17;;;9922;12;9924;17;;;9916.9;0.0
-2;83300;ASH_COATED_OSMIUM;9991;10;9988;22;;;10007;10;;;;;9999.0;0.0
-2;83400;ASH_COATED_OSMIUM;9991;13;9988;28;;;10009;28;;;;;10000.0;0.0
-2;83400;INTARIAN_PEPPER_ROOT;9911;12;9908;23;;;9922;12;9924;23;;;9916.7;0.0
-2;83500;INTARIAN_PEPPER_ROOT;9908;20;;;;;9922;12;9925;20;;;9915.0;0.0
-2;83500;ASH_COATED_OSMIUM;9991;13;9988;27;;;10009;27;;;;;10000.0;0.0
-2;83600;INTARIAN_PEPPER_ROOT;9911;10;9909;23;;;9922;10;9925;23;;;9916.3;0.0
-2;83600;ASH_COATED_OSMIUM;9991;10;9989;23;;;10007;10;10010;23;;;9999.0;0.0
-2;83700;ASH_COATED_OSMIUM;9991;12;;;;;10007;12;10010;26;;;9999.0;0.0
-2;83700;INTARIAN_PEPPER_ROOT;9911;12;9909;23;;;9922;12;9925;23;;;9916.1;0.0
