day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;61800;ASH_COATED_OSMIUM;9994;10;9991;25;;;10010;10;;;;;10002.0;0.0
-2;61800;INTARIAN_PEPPER_ROOT;9994;12;9992;15;;;10005;12;10008;15;;;9999.7;0.0
-2;61900;INTARIAN_PEPPER_ROOT;9992;15;;;;;10005;10;10008;15;;;9998.6;0.0
-2;61900;ASH_COATED_OSMIUM;9994;14;9992;20;;;10010;14;10013;20;;;10002.0;0.0
-2;62000;ASH_COATED_OSMIUM;9991;20;;;;;10010;11;10012;20;;;10000.5;0.0
-2;62000;INTARIAN_PEPPER_ROOT;9994;10;9992;25;;;10006;10;10008;25;;;10000.0;0.0
-2;62100;ASH_COATED_OSMIUM;;;;;;;10012;22;;;;;10012.0;0.0
-2;62100;INTARIAN_PEPPER_ROOT;9995;9;;;;;10006;9;10008;21;;;10000.4;0.0
-2;62200;INTARIAN_PEPPER_ROOT;9995;10;9992;25;;;10006;10;10008;25;;;10000.3;0.0
-2;62200;ASH_COATED_OSMIUM;9993;15;9990;27;;;10009;15;;;;;10001.0;0.0
-2;62300;INTARIAN_PEPPER_ROOT;9995;12;9992;19;;;10006;12;10008;19;;;10000.2;0.0
-2;62300;ASH_COATED_OSMIUM;9993;11;;;;;10009;11;10012;24;;;10001.0;0.0
-2;62400;INTARIAN_PEPPER_ROOT;9995;10;9992;20;;;10008;20;;;;;10001.1;0.0
-2;62400;ASH_COATED_OSMIUM;9999;4;9993;13;9991;24;10009;13;10012;24;;;10004.0;0.0
-2;62500;ASH_COATED_OSMIUM;9994;12;9991;26;;;10010;12;;;;;10002.0;0.0
-2;62500;INTARIAN_PEPPER_ROOT;9994;11;9991;18;;;10005;11;10008;18;;;10000.0;0.0
-2;62600;ASH_COATED_OSMIUM;;;;;;;10012;27;;;;;10012.0;0.0
-2;62600;INTARIAN_PEPPER_ROOT;9994;8;9992;16;;;10008;16;;;;;10001.4;0.0
-2;62700;INTARIAN_PEPPER_ROOT;9994;12;9992;17;;;10008;17;;;;;10001.3;0.0
-2;62700;ASH_COATED_OSMIUM;9994;12;9991;23;;;9999;7;10010;12;10012;23;9996.5;0.0
-2;62800;ASH_COATED_OSMIUM;9994;11;;;;;10010;11;10012;22;;;10002.0;0.0
-2;62800;INTARIAN_PEPPER_ROOT;9992;23;;;;;10005;11;10008;23;;;9998.7;0.0
-2;62900;ASH_COATED_OSMIUM;9994;11;9991;28;;;10012;28;;;;;10003.0;0.0
-2;62900;INTARIAN_PEPPER_ROOT;9994;8;;;;;10005;8;;;;;9999.6;0.0
-2;63000;ASH_COATED_OSMIUM;9991;22;;;;;10009;15;10012;22;;;10000.0;0.0
-2;63000;INTARIAN_PEPPER_ROOT;9994;8;9992;23;;;10006;8;10008;23;;;10000.0;0.0
-2;63100;INTARIAN_PEPPER_ROOT;9992;17;;;;;10006;11;10008;17;;;9998.9;0.0
-2;63100;ASH_COATED_OSMIUM;9994;13;9991;24;;;;;;;;;9994.0;0.0
-2;63200;ASH_COATED_OSMIUM;9993;14;9991;26;;;10003;3;10009;14;;;9998.0;0.0
-2;63200;INTARIAN_PEPPER_ROOT;9995;10;;;;;10006;10;10008;25;;;10000.3;0.0
-2;63300;ASH_COATED_OSMIUM;9994;15;9991;23;;;;;;;;;9994.0;0.0
-2;63300;INTARIAN_PEPPER_ROOT;9995;12;;;;;10008;17;;;;;10001.2;0.0
-2;63400;INTARIAN_PEPPER_ROOT;9995;9;9992;25;;;10006;9;;;;;10000.1;0.0
-2;63400;ASH_COATED_OSMIUM;9994;12;9991;21;;;10012;21;;;;;10003.0;0.0
-2;63500;INTARIAN_PEPPER_ROOT;9994;10;9991;24;;;10008;24;;;;;10001.5;0.0
-2;63500;ASH_COATED_OSMIUM;9991;22;;;;;10003;4;10012;22;;;9997.0;0.0
-2;63600;INTARIAN_PEPPER_ROOT;9994;11;9992;19;;;10005;11;10008;19;;;9999.9;0.0
-2;63600;ASH_COATED_OSMIUM;9994;13;9992;20;;;10013;20;;;;;10003.5;0.0
-2;63700;ASH_COATED_OSMIUM;;;;;;;10010;11;10013;30;;;10010.0;0.0
-2;63700;INTARIAN_PEPPER_ROOT;9994;11;9992;18;;;10005;11;;;;;9999.8;0.0
-2;63800;INTARIAN_PEPPER_ROOT;9992;19;;;;;10005;9;10008;19;;;9998.7;0.0
-2;63800;ASH_COATED_OSMIUM;9994;13;9992;20;;;10013;20;;;;;10003.5;0.0
-2;63900;INTARIAN_PEPPER_ROOT;9994;9;;;;;10005;9;10008;19;;;9999.6;0.0
-2;63900;ASH_COATED_OSMIUM;9994;14;9991;25;;;10010;14;;;;;10002.0;0.0
-2;64000;INTARIAN_PEPPER_ROOT;9992;19;;;;;10006;9;10008;19;;;9999.0;0.0
-2;64000;ASH_COATED_OSMIUM;9993;14;9991;28;;;10009;14;10012;28;;;10001.0;0.0
-2;64100;ASH_COATED_OSMIUM;9993;10;;;;;10009;10;10012;30;;;10001.0;0.0
-2;64100;INTARIAN_PEPPER_ROOT;9995;12;9992;19;;;10006;12;10008;19;;;10000.4;0.0
-2;64200;INTARIAN_PEPPER_ROOT;9992;17;;;;;10008;17;;;;;9999.8;0.0
-2;64200;ASH_COATED_OSMIUM;9993;14;9991;22;;;10003;5;10009;14;10012;22;9998.0;0.0
-2;64300;INTARIAN_PEPPER_ROOT;9995;11;9992;15;;;9997;5;10008;15;;;9995.7;0.0
-2;64300;ASH_COATED_OSMIUM;9993;10;9991;28;;;10009;10;10012;28;;;10001.0;0.0
-2;64400;INTARIAN_PEPPER_ROOT;9995;8;9992;16;;;10006;8;10008;16;;;10000.1;0.0
-2;64400;ASH_COATED_OSMIUM;9993;14;9991;24;;;10009;14;10012;24;;;10001.0;0.0
-2;64500;INTARIAN_PEPPER_ROOT;9994;9;9991;16;;;10005;9;10008;16;;;10000.0;0.0
-2;64500;ASH_COATED_OSMIUM;9993;11;9990;26;;;10011;26;;;;;10002.0;0.0
-2;64600;ASH_COATED_OSMIUM;9993;14;;;;;10009;14;10011;23;;;10001.0;0.0
-2;64600;INTARIAN_PEPPER_ROOT;9994;8;;;;;10005;8;10008;25;;;9999.9;0.0
-2;64700;INTARIAN_PEPPER_ROOT;9994;12;9992;24;;;10005;12;10008;24;;;9999.8;0.0
-2;64700;ASH_COATED_OSMIUM;9993;14;9990;28;;;10009;14;;;;;10001.0;0.0
-2;64800;INTARIAN_PEPPER_ROOT;9994;12;9992;23;;;10008;23;;;;;10001.2;0.0
-2;64800;ASH_COATED_OSMIUM;9993;10;9990;25;;;10009;10;;;;;10001.0;0.0
-2;64900;INTARIAN_PEPPER_ROOT;9994;10;9992;22;;;10005;10;;;;;9999.6;0.0
-2;64900;ASH_COATED_OSMIUM;9992;10;9990;29;;;10008;10;;;;;10000.0;0.0
-2;65000;ASH_COATED_OSMIUM;9992;14;;;;;10008;14;10010;21;;;10000.0;0.0
-2;65000;INTARIAN_PEPPER_ROOT;9992;23;;;;;10008;23;;;;;10000.0;0.0
-2;65100;INTARIAN_PEPPER_ROOT;9995;9;9992;19;;;10006;9;10008;19;;;10000.4;0.0
-2;65100;ASH_COATED_OSMIUM;9997;4;9992;15;9989;26;10008;15;10010;26;;;10002.5;0.0
-2;65200;INTARIAN_PEPPER_ROOT;9995;10;;;;;10008;21;;;;;10001.3;0.0
-2;65200;ASH_COATED_OSMIUM;9991;12;9989;29;;;10007;12;10010;29;;;9999.0;0.0
-2;65300;INTARIAN_PEPPER_ROOT;9995;11;9992;23;;;10008;23;;;;;10001.2;0.0
-2;65300;ASH_COATED_OSMIUM;9988;22;;;;;10007;13;10009;22;;;9997.5;0.0
-2;65400;ASH_COATED_OSMIUM;9990;10;9988;20;;;10006;10;10009;20;;;9998.0;0.0
-2;65400;INTARIAN_PEPPER_ROOT;9995;12;9992;20;;;10008;20;;;;;10001.1;0.0
-2;65500;INTARIAN_PEPPER_ROOT;9994;9;;;;;10005;9;10008;23;;;10000.0;0.0
-2;65500;ASH_COATED_OSMIUM;9990;12;9988;21;;;10006;12;;;;;9998.0;0.0
-2;65600;INTARIAN_PEPPER_ROOT;9992;16;;;;;10005;10;10008;16;;;9998.9;0.0
-2;65600;ASH_COATED_OSMIUM;9990;15;9988;30;;;10006;15;10009;30;;;9998.0;0.0
-2;65700;INTARIAN_PEPPER_ROOT;9994;9;9992;24;;;10005;9;10008;24;;;9999.8;0.0
-2;65700;ASH_COATED_OSMIUM;9991;12;9988;26;;;10009;26;;;;;10000.0;0.0
-2;65800;ASH_COATED_OSMIUM;9990;14;9988;28;;;10006;14;10009;28;;;9998.0;0.0
-2;65800;INTARIAN_PEPPER_ROOT;9994;9;9992;21;;;10008;21;;;;;10001.2;0.0
-2;65900;ASH_COATED_OSMIUM;9990;11;;;;;10006;11;10009;25;;;9998.0;0.0
-2;65900;INTARIAN_PEPPER_ROOT;9994;11;9992;18;;;10005;11;;;;;9999.6;0.0
-2;66000;INTARIAN_PEPPER_ROOT;9992;24;;;;;10006;11;;;;;9999.0;0.0
-2;66000;ASH_COATED_OSMIUM;9990;15;9988;27;;;10006;15;;;;;9998.0;0.0
-2;66100;ASH_COATED_OSMIUM;9990;14;9988;24;;;10009;24;;;;;9999.5;0.0
-2;66100;INTARIAN_PEPPER_ROOT;9995;10;;;;;10006;10;10008;19;;;10000.4;0.0
-2;66200;ASH_COATED_OSMIUM;9987;24;;;;;10008;24;;;;;9997.5;0.0
-2;66200;INTARIAN_PEPPER_ROOT;9995;12;;;;;10008;20;;;;;10001.3;0.0
-2;66300;ASH_COATED_OSMIUM;9990;12;9987;26;;;10006;12;10008;26;;;9998.0;0.0
-2;66300;INTARIAN_PEPPER_ROOT;9995;9;9992;20;;;10006;9;10008;20;;;10000.2;0.0
-2;66400;INTARIAN_PEPPER_ROOT;9995;12;9992;15;;;10006;12;10008;15;;;10000.1;0.0
-2;66400;ASH_COATED_OSMIUM;9990;11;9987;25;;;10006;11;10008;25;;;9998.0;0.0
-2;66500;ASH_COATED_OSMIUM;9990;12;9987;24;;;10006;12;10008;24;;;9998.0;0.0
-2;66500;INTARIAN_PEPPER_ROOT;9994;8;9991;23;;;10008;23;;;;;10001.5;0.0
-2;66600;ASH_COATED_OSMIUM;9990;12;9987;30;;;10006;12;10008;30;;;9998.0;0.0
-2;66600;INTARIAN_PEPPER_ROOT;9994;9;;;;;10005;9;10008;15;;;9999.9;0.0
-2;66700;INTARIAN_PEPPER_ROOT;9992;23;;;;;;;;;;;9992.3;0.0
-2;66700;ASH_COATED_OSMIUM;9990;14;9987;21;;;10006;14;10008;21;;;9998.0;0.0
-2;66800;INTARIAN_PEPPER_ROOT;9994;12;9992;19;;;10005;12;10008;19;;;9999.7;0.0
-2;66800;ASH_COATED_OSMIUM;9990;15;9987;28;;;9999;4;10008;28;;;9994.5;0.0
-2;66900;INTARIAN_PEPPER_ROOT;9994;9;9992;19;;;10008;19;;;;;10001.1;0.0
-2;66900;ASH_COATED_OSMIUM;9990;13;;;;;10006;13;10008;29;;;9998.0;0.0
-2;67000;ASH_COATED_OSMIUM;9986;21;;;;;10005;12;;;;;9995.5;0.0
-2;67000;INTARIAN_PEPPER_ROOT;9992;20;;;;;10006;8;10008;20;;;9999.0;0.0
-2;67100;ASH_COATED_OSMIUM;9989;12;9987;29;;;10005;12;10008;29;;;9997.0;0.0
-2;67100;INTARIAN_PEPPER_ROOT;9995;11;9992;24;;;10006;11;10008;24;;;10000.4;0.0
-2;67200;INTARIAN_PEPPER_ROOT;9995;8;9992;21;;;10006;8;10008;21;;;10000.3;0.0
-2;67200;ASH_COATED_OSMIUM;9989;12;9986;23;;;10005;12;;;;;9997.0;0.0
-2;67300;ASH_COATED_OSMIUM;9989;10;9986;26;;;10005;10;10007;26;;;9997.0;0.0
-2;67300;INTARIAN_PEPPER_ROOT;9992;25;;;;;10008;25;;;;;9999.7;0.0
-2;67400;ASH_COATED_OSMIUM;9989;12;9987;26;;;10005;12;10008;26;;;9997.0;0.0
-2;67400;INTARIAN_PEPPER_ROOT;9995;9;9992;20;;;9997;4;10006;9;;;9995.6;0.0
-2;67500;ASH_COATED_OSMIUM;9987;27;;;;;10005;12;;;;;9996.0;0.0
-2;67500;INTARIAN_PEPPER_ROOT;9994;8;9991;17;;;10005;8;10008;17;;;10000.0;0.0
-2;67600;INTARIAN_PEPPER_ROOT;9994;11;9992;15;;;10005;11;10008;15;;;9999.9;0.0
-2;67600;ASH_COATED_OSMIUM;9987;30;;;;;10006;12;10008;30;;;9996.5;0.0
-2;67700;ASH_COATED_OSMIUM;9987;29;;;;;9999;2;10005;15;10008;29;9993.0;0.0
-2;67700;INTARIAN_PEPPER_ROOT;9992;22;;;;;10005;11;10008;22;;;9998.8;0.0
-2;67800;ASH_COATED_OSMIUM;9989;11;;;;;10005;11;10007;21;;;9997.0;0.0
-2;67800;INTARIAN_PEPPER_ROOT;9994;9;;;;;10005;9;;;;;9999.7;0.0
-2;67900;INTARIAN_PEPPER_ROOT;9994;8;9992;20;;;10005;8;10008;20;;;9999.6;0.0
-2;67900;ASH_COATED_OSMIUM;9989;11;9986;30;;;10005;11;10007;30;;;9997.0;0.0
-2;68000;INTARIAN_PEPPER_ROOT;9994;8;9992;23;;;10006;8;10008;23;;;10000.0;0.0
-2;68000;ASH_COATED_OSMIUM;9989;15;9987;25;;;10005;15;10008;25;;;9997.0;0.0
-2;68100;INTARIAN_PEPPER_ROOT;9995;10;;;;;10006;10;10008;17;;;10000.4;0.0
-2;68100;ASH_COATED_OSMIUM;9989;10;9987;28;;;10005;10;10008;28;;;9997.0;0.0
-2;68200;ASH_COATED_OSMIUM;9989;10;9986;20;;;10005;10;10007;20;;;9997.0;0.0
-2;68200;INTARIAN_PEPPER_ROOT;9995;9;9992;22;;;10008;22;;;;;10001.3;0.0
-2;68300;INTARIAN_PEPPER_ROOT;9995;12;9992;16;;;10006;12;10008;16;;;10000.2;0.0
-2;68300;ASH_COATED_OSMIUM;9987;20;;;;;10005;11;10008;20;;;9996.0;0.0
-2;68400;INTARIAN_PEPPER_ROOT;9995;11;9992;23;;;10006;11;10008;23;;;10000.1;0.0
-2;68400;ASH_COATED_OSMIUM;9987;25;;;;;10005;12;10008;25;;;9996.0;0.0
-2;68500;INTARIAN_PEPPER_ROOT;9994;11;9991;25;;;10005;11;10008;25;;;10000.0;0.0
-2;68500;ASH_COATED_OSMIUM;9989;15;9986;23;;;10005;15;10007;23;;;9997.0;0.0
-2;68600;ASH_COATED_OSMIUM;9987;25;;;;;10008;25;;;;;9997.5;0.0
-2;68600;INTARIAN_PEPPER_ROOT;9994;11;9992;25;;;10005;11;;;;;9999.9;0.0
-2;68700;INTARIAN_PEPPER_ROOT;9994;9;;;;;;;;;;;9994.3;0.0
-2;68700;ASH_COATED_OSMIUM;9989;10;9986;25;;;10005;10;10007;25;;;9997.0;0.0
-2;68800;INTARIAN_PEPPER_ROOT;9994;8;9992;17;;;10005;8;10008;17;;;9999.7;0.0
-2;68800;ASH_COATED_OSMIUM;9987;26;;;;;10005;15;10008;26;;;9996.0;0.0
-2;68900;ASH_COATED_OSMIUM;9986;25;;;;;10005;15;10007;25;;;9995.5;0.0
-2;68900;INTARIAN_PEPPER_ROOT;9994;11;9992;15;;;10008;15;;;;;10001.1;0.0
-2;69000;ASH_COATED_OSMIUM;9988;12;9986;21;;;10004;12;10007;21;;;9996.0;0.0
-2;69000;INTARIAN_PEPPER_ROOT;9994;10;9992;17;;;10006;10;10008;17;;;10000.0;0.0
-2;69100;ASH_COATED_OSMIUM;9988;12;9985;25;;;10004;12;10006;25;;;9996.0;0.0
-2;69100;INTARIAN_PEPPER_ROOT;9995;8;9992;21;;;10006;8;;;;;10000.4;0.0
-2;69200;INTARIAN_PEPPER_ROOT;9995;9;9992;20;;;10006;9;10008;20;;;10000.3;0.0
-2;69200;ASH_COATED_OSMIUM;9987;12;9985;24;;;10006;24;;;;;9996.5;0.0
-2;69300;ASH_COATED_OSMIUM;9985;28;;;;;10004;10;;;;;9994.5;0.0
-2;69300;INTARIAN_PEPPER_ROOT;9995;12;9992;23;;;10006;12;10008;23;;;10000.2;0.0
-2;69400;ASH_COATED_OSMIUM;9987;15;9985;20;;;10003;15;10006;20;;;9995.0;0.0
-2;69400;INTARIAN_PEPPER_ROOT;9995;11;;;;;10006;11;10008;22;;;10000.1;0.0
-2;69500;ASH_COATED_OSMIUM;9987;11;9985;20;;;10003;11;10006;20;;;9995.0;0.0
-2;69500;INTARIAN_PEPPER_ROOT;9994;11;9991;21;;;10008;21;;;;;10001.5;0.0
-2;69600;INTARIAN_PEPPER_ROOT;9994;11;9992;15;;;10005;11;10008;15;;;9999.9;0.0
-2;69600;ASH_COATED_OSMIUM;9985;21;;;;;10003;15;10006;21;;;9994.0;0.0
-2;69700;ASH_COATED_OSMIUM;9987;15;9985;21;;;10003;15;10006;21;;;9995.0;0.0
-2;69700;INTARIAN_PEPPER_ROOT;9994;12;9992;17;;;10005;12;10008;17;;;9999.8;0.0
-2;69800;ASH_COATED_OSMIUM;9988;14;9985;26;;;10004;14;;;;;9996.0;0.0
-2;69800;INTARIAN_PEPPER_ROOT;9994;10;9992;25;;;10008;25;;;;;10001.2;0.0
-2;69900;ASH_COATED_OSMIUM;9988;12;9986;29;;;10004;12;10007;29;;;9996.0;0.0
-2;69900;INTARIAN_PEPPER_ROOT;9992;19;;;;;10005;12;10008;19;;;9998.6;0.0
-2;70000;INTARIAN_PEPPER_ROOT;9994;11;9992;15;;;10006;11;10008;15;;;10000.0;0.0
-2;70000;ASH_COATED_OSMIUM;9988;12;;;;;10007;26;;;;;9997.5;0.0
-2;70100;ASH_COATED_OSMIUM;9989;15;9986;22;;;10005;15;10007;22;;;9997.0;0.0
-2;70100;INTARIAN_PEPPER_ROOT;9995;12;;;;;;;;;;;9994.9;0.0
-2;70200;ASH_COATED_OSMIUM;9989;12;9986;29;;;10007;29;;;;;9998.0;0.0
-2;70200;INTARIAN_PEPPER_ROOT;9995;12;;;;;10008;17;;;;;10001.3;0.0
-2;70300;ASH_COATED_OSMIUM;9989;10;9987;28;;;10005;10;10008;28;;;9997.0;0.0
-2;70300;INTARIAN_PEPPER_ROOT;9995;8;9992;21;;;10006;8;10008;21;;;10000.2;0.0
-2;70400;ASH_COATED_OSMIUM;9987;24;;;;;10005;14;10008;24;;;9996.0;0.0
-2;70400;INTARIAN_PEPPER_ROOT;9995;8;9992;24;;;10006;8;10008;24;;;10000.1;0.0
-2;70500;INTARIAN_PEPPER_ROOT;9994;8;;;;;10005;8;;;;;10000.0;0.0
-2;70500;ASH_COATED_OSMIUM;9989;11;9986;23;;;10005;11;10007;23;;;9997.0;0.0
-2;70600;ASH_COATED_OSMIUM;9989;14;;;;;10005;14;10008;30;;;9997.0;0.0
-2;70600;INTARIAN_PEPPER_ROOT;9994;12;9992;17;;;10005;12;10008;17;;;9999.9;0.0
-2;70700;ASH_COATED_OSMIUM;9989;15;9987;22;;;10005;15;10008;22;;;9997.0;0.0
-2;70700;INTARIAN_PEPPER_ROOT;9994;10;9992;16;;;10005;10;10008;16;;;9999.8;0.0
-2;70800;ASH_COATED_OSMIUM;;;;;;;10005;15;10007;28;;;10005.0;0.0
-2;70800;INTARIAN_PEPPER_ROOT;9994;9;9992;23;;;10008;23;;;;;10001.2;0.0
-2;70900;INTARIAN_PEPPER_ROOT;9994;11;9992;21;;;10005;11;10008;21;;;9999.6;0.0
-2;70900;ASH_COATED_OSMIUM;9989;11;9986;26;;;10005;11;10007;26;;;9997.0;0.0
-2;71000;ASH_COATED_OSMIUM;9989;13;;;;;10005;13;10007;29;;;9997.0;0.0
-2;71000;INTARIAN_PEPPER_ROOT;9994;11;9992;18;;;10008;18;;;;;10001.0;0.0
-2;71100;ASH_COATED_OSMIUM;9989;13;9986;25;;;10005;13;10007;25;;;9997.0;0.0
-2;71100;INTARIAN_PEPPER_ROOT;9995;10;9992;17;;;10008;17;;;;;10001.4;0.0
-2;71200;INTARIAN_PEPPER_ROOT;9995;11;9992;25;;;10006;11;10008;25;;;10000.3;0.0
-2;71200;ASH_COATED_OSMIUM;9989;11;9987;26;;;10008;26;;;;;9998.5;0.0
-2;71300;INTARIAN_PEPPER_ROOT;9995;11;;;;;10006;11;10008;22;;;10000.2;0.0
-2;71300;ASH_COATED_OSMIUM;9990;10;9987;29;;;10008;29;;;;;9999.0;0.0
-2;71400;INTARIAN_PEPPER_ROOT;9995;12;9992;18;;;10008;18;;;;;10001.1;0.0
-2;71400;ASH_COATED_OSMIUM;9987;29;;;;;10006;15;10008;29;;;9996.5;0.0
-2;71500;ASH_COATED_OSMIUM;9990;13;9987;30;;;10006;13;10008;30;;;9998.0;0.0
-2;71500;INTARIAN_PEPPER_ROOT;;;;;;;10005;11;10008;18;;;10005.5;0.0
-2;71600;ASH_COATED_OSMIUM;9996;3;9990;15;;;10006;15;10009;20;;;10001.0;0.0
-2;71600;INTARIAN_PEPPER_ROOT;10002;7;9994;9;;;10008;15;;;;;10005.4;0.0
-2;71700;INTARIAN_PEPPER_ROOT;9994;8;9992;16;;;10005;8;;;;;9999.8;0.0
-2;71700;ASH_COATED_OSMIUM;9990;14;9987;20;;;10006;14;10008;20;;;9998.0;0.0
-2;71800;ASH_COATED_OSMIUM;9988;23;;;;;10006;10;10009;23;;;9997.0;0.0
-2;71800;INTARIAN_PEPPER_ROOT;9992;16;;;;;10005;9;10008;16;;;9998.7;0.0
-2;71900;ASH_COATED_OSMIUM;9990;15;9987;28;;;10006;15;10008;28;;;9998.0;0.0
-2;71900;INTARIAN_PEPPER_ROOT;9994;12;;;;;10005;12;10008;20;;;9999.6;0.0
-2;72000;ASH_COATED_OSMIUM;9990;15;;;;;10006;15;;;;;9998.0;0.0
-2;72000;INTARIAN_PEPPER_ROOT;9994;12;9992;18;;;10006;12;10008;18;;;10000.0;0.0
-2;72100;INTARIAN_PEPPER_ROOT;9995;11;9992;16;;;10006;11;10008;16;;;10000.4;0.0
-2;72100;ASH_COATED_OSMIUM;9990;13;9987;23;;;10008;23;;;;;9999.0;0.0
-2;72200;INTARIAN_PEPPER_ROOT;9995;11;;;;;10006;11;10008;19;;;10000.3;0.0
-2;72200;ASH_COATED_OSMIUM;9990;11;9987;24;;;10006;11;10008;24;;;9998.0;0.0
-2;72300;ASH_COATED_OSMIUM;9988;29;;;;;10006;10;;;;;9997.0;0.0
-2;72300;INTARIAN_PEPPER_ROOT;9995;8;9992;16;;;10006;8;;;;;10000.2;0.0
-2;72400;INTARIAN_PEPPER_ROOT;9995;10;9992;19;;;10006;10;10008;19;;;10000.1;0.0
-2;72400;ASH_COATED_OSMIUM;9990;11;;;;;10009;21;;;;;9999.5;0.0
-2;72500;INTARIAN_PEPPER_ROOT;9994;10;9991;16;;;10005;10;10008;16;;;10000.0;0.0
-2;72500;ASH_COATED_OSMIUM;9991;15;9988;22;;;10007;15;10009;22;;;9999.0;0.0
-2;72600;INTARIAN_PEPPER_ROOT;9994;11;9992;17;;;10005;11;;;;;9999.9;0.0
-2;72600;ASH_COATED_OSMIUM;9991;15;9988;21;;;10007;15;10009;21;;;9999.0;0.0
-2;72700;ASH_COATED_OSMIUM;10000;9;9991;13;;;10007;13;10009;23;;;10003.5;0.0
-2;72700;INTARIAN_PEPPER_ROOT;9994;9;9992;23;;;10005;9;10008;23;;;9999.8;0.0
-2;72800;INTARIAN_PEPPER_ROOT;9992;22;;;;;10005;8;10008;22;;;9998.7;0.0
-2;72800;ASH_COATED_OSMIUM;9990;10;9988;25;;;10000;5;10006;10;10009;25;9995.0;0.0
-2;72900;INTARIAN_PEPPER_ROOT;;;;;;;10005;10;;;;;10005.1;0.0
-2;72900;ASH_COATED_OSMIUM;9990;15;9988;23;;;10006;15;10009;23;;;9998.0;0.0
-2;73000;INTARIAN_PEPPER_ROOT;9992;21;;;;;10006;12;;;;;9999.0;0.0
-2;73000;ASH_COATED_OSMIUM;9988;24;;;;;10006;13;10009;24;;;9997.0;0.0
-2;73100;ASH_COATED_OSMIUM;;;;;;;10006;11;;;;;10006.0;0.0
-2;73100;INTARIAN_PEPPER_ROOT;9995;8;9992;23;;;10006;8;;;;;10000.4;0.0
-2;73200;INTARIAN_PEPPER_ROOT;9995;8;9992;17;;;10006;8;;;;;10000.3;0.0
-2;73200;ASH_COATED_OSMIUM;9991;13;9989;28;;;10010;28;;;;;10000.5;0.0
-2;73300;INTARIAN_PEPPER_ROOT;;;;;;;10006;10;10008;24;;;10005.7;0.0
-2;73300;ASH_COATED_OSMIUM;9991;11;;;;;10007;11;10009;30;;;9999.0;0.0
-2;73400;INTARIAN_PEPPER_ROOT;9995;9;;;;;10006;9;;;;;10000.1;0.0
-2;73400;ASH_COATED_OSMIUM;10000;7;9991;11;9988;30;;;;;;;10000.0;0.0
-2;73500;INTARIAN_PEPPER_ROOT;9991;18;;;;;10005;8;10008;18;;;9998.5;0.0
-2;73500;ASH_COATED_OSMIUM;9990;14;9988;20;;;10009;20;;;;;9999.5;0.0
-2;73600;ASH_COATED_OSMIUM;9990;10;9988;26;;;10006;10;10009;26;;;9998.0;0.0
-2;73600;INTARIAN_PEPPER_ROOT;9992;24;;;;;10005;11;10008;24;;;9998.9;0.0
-2;73700;INTARIAN_PEPPER_ROOT;9992;22;;;;;10005;12;;;;;9998.8;0.0
-2;73700;ASH_COATED_OSMIUM;9990;12;9988;30;;;10006;12;;;;;9998.0;0.0
-2;73800;INTARIAN_PEPPER_ROOT;9994;10;;;;;10005;10;10008;24;;;9999.7;0.0
-2;73800;ASH_COATED_OSMIUM;9990;11;9988;30;;;10006;11;10009;30;;;9998.0;0.0
-2;73900;INTARIAN_PEPPER_ROOT;9992;20;;;;;10005;8;;;;;9998.6;0.0
-2;73900;ASH_COATED_OSMIUM;9991;13;9988;26;;;10007;13;10009;26;;;9999.0;0.0
-2;74000;ASH_COATED_OSMIUM;9991;13;9988;29;;;10009;29;;;;;10000.0;0.0
-2;74000;INTARIAN_PEPPER_ROOT;9994;12;9992;15;;;10006;12;10008;15;;;10000.0;0.0
-2;74100;INTARIAN_PEPPER_ROOT;;;;;;;10006;10;10008;19;;;10005.9;0.0
-2;74100;ASH_COATED_OSMIUM;9990;10;;;;;10006;10;10009;29;;;9998.0;0.0
-2;74200;INTARIAN_PEPPER_ROOT;9995;11;9992;23;;;10006;11;10008;23;;;10000.3;0.0
-2;74200;ASH_COATED_OSMIUM;9991;12;9988;27;;;10009;27;;;;;10000.0;0.0
-2;74300;INTARIAN_PEPPER_ROOT;9995;10;9992;19;;;;;;;;;9994.7;0.0
-2;74300;ASH_COATED_OSMIUM;9988;25;;;;;10007;12;10009;25;;;9997.5;0.0
-2;74400;ASH_COATED_OSMIUM;9991;15;;;;;10007;15;10010;20;;;9999.0;0.0
-2;74400;INTARIAN_PEPPER_ROOT;9995;11;9992;24;;;10006;11;10008;24;;;10000.1;0.0
-2;74500;INTARIAN_PEPPER_ROOT;9994;8;9991;20;;;10005;8;;;;;10000.0;0.0
-2;74500;ASH_COATED_OSMIUM;9991;15;;;;;10007;15;10009;22;;;9999.0;0.0
-2;74600;INTARIAN_PEPPER_ROOT;9994;12;9992;19;;;10005;12;10008;19;;;9999.9;0.0
-2;74600;ASH_COATED_OSMIUM;9989;30;;;;;10001;2;10007;11;10010;30;9995.0;0.0
-2;74700;INTARIAN_PEPPER_ROOT;9994;9;;;;;10005;9;10008;18;;;9999.8;0.0
-2;74700;ASH_COATED_OSMIUM;9991;10;9988;24;;;10007;10;10009;24;;;9999.0;0.0
