day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;46400;INTARIAN_PEPPER_ROOT;9979;4;9971;8;9968;19;9982;8;9984;19;;;9980.9;0.0
-2;46400;ASH_COATED_OSMIUM;9997;11;9994;26;;;10013;11;10015;26;;;10005.0;0.0
-2;46500;ASH_COATED_OSMIUM;9997;12;9994;24;;;10013;12;10015;24;;;10005.0;0.0
-2;46500;INTARIAN_PEPPER_ROOT;9971;8;9968;21;;;9982;8;;;;;9976.7;0.0
-2;46600;INTARIAN_PEPPER_ROOT;9971;8;;;;;9982;8;9985;21;;;9976.6;0.0
-2;46600;ASH_COATED_OSMIUM;9997;10;9994;21;;;10013;10;10015;21;;;10005.0;0.0
-2;46700;INTARIAN_PEPPER_ROOT;;;;;;;9982;11;9985;19;;;9981.9;0.0
-2;46700;ASH_COATED_OSMIUM;9994;27;;;;;10006;2;10012;13;10015;27;10000.0;0.0
-2;46800;INTARIAN_PEPPER_ROOT;9971;10;9969;25;;;9982;10;9985;25;;;9976.3;0.0
-2;46800;ASH_COATED_OSMIUM;9996;10;9994;30;;;10012;10;10015;30;;;10004.0;0.0
-2;46900;INTARIAN_PEPPER_ROOT;9971;12;;;;;9982;12;9985;25;;;9976.1;0.0
-2;46900;ASH_COATED_OSMIUM;9996;10;9994;30;;;10012;10;10015;30;;;10004.0;0.0
-2;47000;ASH_COATED_OSMIUM;9996;11;;;;;10012;11;;;;;10004.0;0.0
-2;47000;INTARIAN_PEPPER_ROOT;9970;12;9968;22;;;9982;12;9984;22;;;9976.5;0.0
-2;47100;INTARIAN_PEPPER_ROOT;9971;9;9968;20;;;9982;9;9984;20;;;9976.8;0.0
-2;47100;ASH_COATED_OSMIUM;9996;15;9994;26;;;10012;15;;;;;10004.0;0.0
-2;47200;INTARIAN_PEPPER_ROOT;9971;12;9968;18;;;9982;12;;;;;9976.7;0.0
-2;47200;ASH_COATED_OSMIUM;9996;15;9994;25;;;;;;;;;9996.0;0.0
-2;47300;INTARIAN_PEPPER_ROOT;9968;25;;;;;9982;10;9984;25;;;9975.0;0.0
-2;47300;ASH_COATED_OSMIUM;9996;14;9993;29;;;10012;14;10014;29;;;10004.0;0.0
-2;47400;ASH_COATED_OSMIUM;9996;11;;;;;10012;11;;;;;10004.0;0.0
-2;47400;INTARIAN_PEPPER_ROOT;9968;21;;;;;9982;12;;;;;9974.9;0.0
-2;47500;INTARIAN_PEPPER_ROOT;9971;11;9968;25;;;9985;25;;;;;9977.7;0.0
-2;47500;ASH_COATED_OSMIUM;9996;10;9994;26;;;10012;10;;;;;10004.0;0.0
-2;47600;INTARIAN_PEPPER_ROOT;9969;23;;;;;9982;10;9985;23;;;9975.1;0.0
-2;47600;ASH_COATED_OSMIUM;9997;10;9994;26;;;10013;10;10015;26;;;10005.0;0.0
-2;47700;INTARIAN_PEPPER_ROOT;9970;8;9968;23;;;9984;23;;;;;9977.4;0.0
-2;47700;ASH_COATED_OSMIUM;9995;22;;;;;10014;14;10016;22;;;10004.5;0.0
-2;47800;ASH_COATED_OSMIUM;9998;15;;;;;10014;15;;;;;10006.0;0.0
-2;47800;INTARIAN_PEPPER_ROOT;9970;11;9968;15;;;9981;11;9984;15;;;9975.8;0.0
-2;47900;INTARIAN_PEPPER_ROOT;9970;11;9968;19;;;9981;11;9984;19;;;9975.6;0.0
-2;47900;ASH_COATED_OSMIUM;9998;14;9995;24;;;10014;14;10016;24;;;10006.0;0.0
-2;48000;INTARIAN_PEPPER_ROOT;9970;10;9968;18;;;9982;10;;;;;9976.0;0.0
-2;48000;ASH_COATED_OSMIUM;9998;13;9995;28;;;10014;13;10016;28;;;10006.0;0.0
-2;48100;INTARIAN_PEPPER_ROOT;9971;11;9968;24;;;9982;11;9984;24;;;9976.3;0.0
-2;48100;ASH_COATED_OSMIUM;9996;22;;;;;10014;15;10017;22;;;10005.0;0.0
-2;48200;ASH_COATED_OSMIUM;;;;;;;10014;15;10017;24;;;10014.0;0.0
-2;48200;INTARIAN_PEPPER_ROOT;9971;11;9968;20;;;9982;11;9984;20;;;9976.2;0.0
-2;48300;ASH_COATED_OSMIUM;9996;26;;;;;10014;14;;;;;10005.0;0.0
-2;48300;INTARIAN_PEPPER_ROOT;9971;11;9968;16;;;9982;11;9984;16;;;9976.0;0.0
-2;48400;INTARIAN_PEPPER_ROOT;9970;8;9967;24;;;9981;8;;;;;9975.9;0.0
-2;48400;ASH_COATED_OSMIUM;9996;28;;;;;10014;10;10017;28;;;10005.0;0.0
-2;48500;ASH_COATED_OSMIUM;9998;12;9996;25;;;10014;12;10017;25;;;10006.0;0.0
-2;48500;INTARIAN_PEPPER_ROOT;9970;9;9967;23;;;9981;9;9984;23;;;9975.7;0.0
-2;48600;ASH_COATED_OSMIUM;9998;10;9996;22;;;10014;10;10017;22;;;10006.0;0.0
-2;48600;INTARIAN_PEPPER_ROOT;9970;11;9968;25;;;9981;11;9984;25;;;9975.6;0.0
-2;48700;ASH_COATED_OSMIUM;9998;11;9996;21;;;10014;11;10017;21;;;10006.0;0.0
-2;48700;INTARIAN_PEPPER_ROOT;9970;12;;;;;9981;12;9984;20;;;9975.4;0.0
-2;48800;INTARIAN_PEPPER_ROOT;9970;9;9968;22;;;;;;;;;9969.8;0.0
-2;48800;ASH_COATED_OSMIUM;9998;12;9996;24;;;10017;24;;;;;10007.5;0.0
-2;48900;INTARIAN_PEPPER_ROOT;9968;17;;;;;9981;8;;;;;9974.1;0.0
-2;48900;ASH_COATED_OSMIUM;9999;14;9996;27;;;10015;14;;;;;10007.0;0.0
-2;49000;ASH_COATED_OSMIUM;9998;13;9996;20;;;10014;13;10017;20;;;10006.0;0.0
-2;49000;INTARIAN_PEPPER_ROOT;9969;12;;;;;9981;12;9983;25;;;9975.5;0.0
-2;49100;INTARIAN_PEPPER_ROOT;9970;11;9967;18;;;9981;11;9983;18;;;9975.8;0.0
-2;49100;ASH_COATED_OSMIUM;9996;27;;;;;10017;27;;;;;10006.5;0.0
-2;49200;INTARIAN_PEPPER_ROOT;9967;17;;;;;9981;10;9983;17;;;9974.2;0.0
-2;49200;ASH_COATED_OSMIUM;9998;10;9995;29;;;10014;10;10016;29;;;10006.0;0.0
-2;49300;ASH_COATED_OSMIUM;9997;15;9995;22;;;10013;15;10016;22;;;10005.0;0.0
-2;49300;INTARIAN_PEPPER_ROOT;9967;21;;;;;9981;8;9983;21;;;9974.0;0.0
-2;49400;ASH_COATED_OSMIUM;9997;13;9994;21;;;10013;13;10016;21;;;10005.0;0.0
-2;49400;INTARIAN_PEPPER_ROOT;9970;9;;;;;9981;9;9983;22;;;9975.4;0.0
-2;49500;ASH_COATED_OSMIUM;9998;12;9995;29;;;10007;3;10014;12;10016;29;10002.5;0.0
-2;49500;INTARIAN_PEPPER_ROOT;9970;10;9967;15;;;9981;10;9984;15;;;9975.2;0.0
-2;49600;INTARIAN_PEPPER_ROOT;9968;15;;;;;9981;11;9984;15;;;9974.1;0.0
-2;49600;ASH_COATED_OSMIUM;9998;14;9996;29;;;10014;14;10017;29;;;10006.0;0.0
-2;49700;ASH_COATED_OSMIUM;9998;11;9996;27;;;10017;27;;;;;10007.5;0.0
-2;49700;INTARIAN_PEPPER_ROOT;9969;9;9967;25;;;9980;9;9983;25;;;9974.9;0.0
-2;49800;ASH_COATED_OSMIUM;9998;15;9996;24;;;10017;24;;;;;10007.5;0.0
-2;49800;INTARIAN_PEPPER_ROOT;9967;24;;;;;9980;11;9983;24;;;9973.8;0.0
-2;49900;ASH_COATED_OSMIUM;;;;;;;10015;13;10017;22;;;10015.0;0.0
-2;49900;INTARIAN_PEPPER_ROOT;9969;9;;;;;9980;9;9983;18;;;9974.6;0.0
-2;50000;INTARIAN_PEPPER_ROOT;9969;9;9967;18;;;;;;;;;9969.0;0.0
-2;50000;ASH_COATED_OSMIUM;10008;3;9998;10;;;10014;10;10017;27;;;10011.0;0.0
-2;50100;INTARIAN_PEPPER_ROOT;9970;9;9967;24;;;;;;;;;9969.8;0.0
-2;50100;ASH_COATED_OSMIUM;9999;11;9996;30;;;10017;30;;;;;10008.0;0.0
-2;50200;ASH_COATED_OSMIUM;9996;29;;;;;10015;14;10017;29;;;10005.5;0.0
-2;50200;INTARIAN_PEPPER_ROOT;9970;12;9967;16;;;9981;12;;;;;9975.2;0.0
-2;50300;INTARIAN_PEPPER_ROOT;9970;11;9967;24;;;9981;11;9983;24;;;9975.0;0.0
-2;50300;ASH_COATED_OSMIUM;9999;13;9997;20;;;10015;13;;;;;10007.0;0.0
-2;50400;INTARIAN_PEPPER_ROOT;9969;9;9966;19;;;9980;9;9982;19;;;9974.9;0.0
-2;50400;ASH_COATED_OSMIUM;9999;13;9997;21;;;10015;13;;;;;10007.0;0.0
-2;50500;INTARIAN_PEPPER_ROOT;9966;19;;;;;9983;19;;;;;9974.7;0.0
-2;50500;ASH_COATED_OSMIUM;10005;2;10000;12;9997;26;10018;26;;;;;10011.5;0.0
-2;50600;ASH_COATED_OSMIUM;9999;15;9997;22;;;10015;15;10018;22;;;10007.0;0.0
-2;50600;INTARIAN_PEPPER_ROOT;9969;8;9967;25;;;9980;8;9983;25;;;9974.6;0.0
-2;50700;INTARIAN_PEPPER_ROOT;9969;8;9967;21;;;9983;21;;;;;9975.9;0.0
-2;50700;ASH_COATED_OSMIUM;9999;10;;;;;10015;10;10018;26;;;10007.0;0.0
-2;50800;INTARIAN_PEPPER_ROOT;9969;11;9967;25;;;9980;11;9983;25;;;9974.3;0.0
-2;50800;ASH_COATED_OSMIUM;9999;13;9997;30;;;10015;13;;;;;10007.0;0.0
-2;50900;INTARIAN_PEPPER_ROOT;9969;8;;;;;9980;8;9983;20;;;9974.1;0.0
-2;50900;ASH_COATED_OSMIUM;9997;24;;;;;10018;24;;;;;10007.5;0.0
-2;51000;ASH_COATED_OSMIUM;9999;10;;;;;10015;10;10018;25;;;10007.0;0.0
-2;51000;INTARIAN_PEPPER_ROOT;9968;10;9966;16;;;9980;10;9982;16;;;9974.5;0.0
-2;51100;ASH_COATED_OSMIUM;10005;5;10000;11;9997;30;10018;30;;;;;10011.5;0.0
-2;51100;INTARIAN_PEPPER_ROOT;9969;9;9966;22;;;;;;;;;9969.3;0.0
-2;51200;INTARIAN_PEPPER_ROOT;9969;12;9966;19;;;9980;12;;;;;9974.7;0.0
-2;51200;ASH_COATED_OSMIUM;10000;12;9998;27;;;10016;12;;;;;10008.0;0.0
-2;51300;ASH_COATED_OSMIUM;9998;26;;;;;10016;11;;;;;10007.0;0.0
-2;51300;INTARIAN_PEPPER_ROOT;9969;12;;;;;9980;12;9982;25;;;9974.5;0.0
-2;51400;ASH_COATED_OSMIUM;10000;15;9997;20;;;10018;20;;;;;10009.0;0.0
-2;51400;INTARIAN_PEPPER_ROOT;9966;16;;;;;9980;11;9982;16;;;9972.9;0.0
-2;51500;ASH_COATED_OSMIUM;10000;13;;;;;10016;13;;;;;10008.0;0.0
-2;51500;INTARIAN_PEPPER_ROOT;9969;11;;;;;9980;11;9983;18;;;9974.2;0.0
-2;51600;INTARIAN_PEPPER_ROOT;9969;12;;;;;9980;12;9983;17;;;9974.1;0.0
-2;51600;ASH_COATED_OSMIUM;9997;30;;;;;10018;30;;;;;10007.5;0.0
-2;51700;ASH_COATED_OSMIUM;;;;;;;10016;14;10018;20;;;10016.0;0.0
-2;51700;INTARIAN_PEPPER_ROOT;9966;24;;;;;9982;24;;;;;9974.4;0.0
-2;51800;ASH_COATED_OSMIUM;9997;21;;;;;10016;11;10018;21;;;10006.5;0.0
-2;51800;INTARIAN_PEPPER_ROOT;9966;21;;;;;9979;10;9982;21;;;9972.8;0.0
-2;51900;ASH_COATED_OSMIUM;9997;23;;;;;10018;23;;;;;10007.5;0.0
-2;51900;INTARIAN_PEPPER_ROOT;9968;12;9966;22;;;9979;12;9982;22;;;9973.6;0.0
-2;52000;INTARIAN_PEPPER_ROOT;9968;8;9966;18;;;9980;8;9982;18;;;9974.0;0.0
-2;52000;ASH_COATED_OSMIUM;10000;10;9997;22;;;10016;10;10018;22;;;10008.0;0.0
-2;52100;ASH_COATED_OSMIUM;9999;15;9997;23;;;10015;15;10018;23;;;10007.0;0.0
-2;52100;INTARIAN_PEPPER_ROOT;9969;11;9966;17;;;9980;11;9982;17;;;9974.3;0.0
-2;52200;ASH_COATED_OSMIUM;10000;11;9997;24;;;10016;11;10018;24;;;10008.0;0.0
-2;52200;INTARIAN_PEPPER_ROOT;9969;10;9966;24;;;9980;10;9982;24;;;9974.2;0.0
-2;52300;ASH_COATED_OSMIUM;9999;15;9997;28;;;10018;28;;;;;10008.5;0.0
-2;52300;INTARIAN_PEPPER_ROOT;;;;;;;9980;12;9982;20;;;9979.5;0.0
-2;52400;INTARIAN_PEPPER_ROOT;9968;12;9965;15;;;9979;12;9981;15;;;9973.9;0.0
-2;52400;ASH_COATED_OSMIUM;9999;13;9996;20;;;10015;13;;;;;10007.0;0.0
-2;52500;ASH_COATED_OSMIUM;9996;30;;;;;10017;30;;;;;10006.5;0.0
-2;52500;INTARIAN_PEPPER_ROOT;9968;8;;;;;9982;18;;;;;9975.2;0.0
-2;52600;ASH_COATED_OSMIUM;9999;13;9996;24;;;10015;13;10017;24;;;10007.0;0.0
-2;52600;INTARIAN_PEPPER_ROOT;9966;20;;;;;9979;10;9982;20;;;9972.6;0.0
-2;52700;ASH_COATED_OSMIUM;9999;13;9996;20;;;10017;20;;;;;10008.0;0.0
-2;52700;INTARIAN_PEPPER_ROOT;9966;23;;;;;9979;9;9982;23;;;9972.4;0.0
-2;52800;ASH_COATED_OSMIUM;9996;22;;;;;10015;10;10017;22;;;10005.5;0.0
-2;52800;INTARIAN_PEPPER_ROOT;9968;11;9966;16;;;9979;11;9982;16;;;9973.3;0.0
-2;52900;INTARIAN_PEPPER_ROOT;9968;8;9966;15;;;9970;6;9982;15;;;9968.6;0.0
-2;52900;ASH_COATED_OSMIUM;10009;9;9999;13;9996;25;10015;13;10018;25;;;10012.0;0.0
-2;53000;ASH_COATED_OSMIUM;9999;10;9997;21;;;10015;10;;;;;10007.0;0.0
-2;53000;INTARIAN_PEPPER_ROOT;;;;;;;9969;6;9979;12;9981;24;9969.5;0.0
-2;53100;ASH_COATED_OSMIUM;9999;13;9997;22;;;10018;22;;;;;10008.5;0.0
-2;53100;INTARIAN_PEPPER_ROOT;9965;23;;;;;9981;23;;;;;9973.3;0.0
-2;53200;ASH_COATED_OSMIUM;;;;;;;10015;15;10017;26;;;10015.0;0.0
-2;53200;INTARIAN_PEPPER_ROOT;9968;8;;;;;9979;8;9981;16;;;9973.7;0.0
-2;53300;INTARIAN_PEPPER_ROOT;9965;21;;;;;9981;21;;;;;9973.0;0.0
-2;53300;ASH_COATED_OSMIUM;9996;23;;;;;10015;12;;;;;10005.5;0.0
-2;53400;INTARIAN_PEPPER_ROOT;9965;25;;;;;9979;11;9981;25;;;9971.9;0.0
-2;53400;ASH_COATED_OSMIUM;9999;15;9996;27;;;10015;15;10017;27;;;10007.0;0.0
-2;53500;ASH_COATED_OSMIUM;9996;21;;;;;10015;12;10017;21;;;10005.5;0.0
-2;53500;INTARIAN_PEPPER_ROOT;9968;12;;;;;9979;12;9982;16;;;9973.2;0.0
-2;53600;INTARIAN_PEPPER_ROOT;9968;8;;;;;9979;8;9982;20;;;9973.1;0.0
-2;53600;ASH_COATED_OSMIUM;9999;12;;;;;10018;25;;;;;10008.5;0.0
-2;53700;INTARIAN_PEPPER_ROOT;9967;9;9965;24;;;9978;9;9981;24;;;9972.9;0.0
-2;53700;ASH_COATED_OSMIUM;;;;;;;10015;11;10017;21;;;10015.0;0.0
-2;53800;ASH_COATED_OSMIUM;9999;10;;;;;10017;24;;;;;10008.0;0.0
-2;53800;INTARIAN_PEPPER_ROOT;9967;10;9965;16;;;9978;10;9981;16;;;9972.8;0.0
-2;53900;ASH_COATED_OSMIUM;9999;11;9996;30;;;10015;11;10017;30;;;10007.0;0.0
-2;53900;INTARIAN_PEPPER_ROOT;9967;12;9965;21;;;9978;12;9981;21;;;9972.6;0.0
-2;54000;ASH_COATED_OSMIUM;9999;13;9996;30;;;10015;13;10017;30;;;10007.0;0.0
-2;54000;INTARIAN_PEPPER_ROOT;9967;8;;;;;9979;8;9981;18;;;9973.0;0.0
-2;54100;INTARIAN_PEPPER_ROOT;9965;21;;;;;9981;21;;;;;9972.8;0.0
-2;54100;ASH_COATED_OSMIUM;9999;15;9996;26;;;10017;26;;;;;10008.0;0.0
-2;54200;ASH_COATED_OSMIUM;9999;12;9996;28;;;10015;12;10017;28;;;10007.0;0.0
-2;54200;INTARIAN_PEPPER_ROOT;9968;12;9965;21;;;;;;;;;9967.7;0.0
-2;54300;ASH_COATED_OSMIUM;9999;14;9996;22;;;10015;14;10017;22;;;10007.0;0.0
-2;54300;INTARIAN_PEPPER_ROOT;9968;11;9965;15;;;9979;11;;;;;9973.0;0.0
-2;54400;INTARIAN_PEPPER_ROOT;9967;9;9964;23;;;9978;9;9980;23;;;9972.9;0.0
-2;54400;ASH_COATED_OSMIUM;9996;29;;;;;10014;11;10017;29;;;10005.0;0.0
-2;54500;INTARIAN_PEPPER_ROOT;9967;10;9964;18;;;9978;10;9981;18;;;9972.7;0.0
-2;54500;ASH_COATED_OSMIUM;9999;15;9996;22;;;10015;15;;;;;10007.0;0.0
-2;54600;INTARIAN_PEPPER_ROOT;9965;24;;;;;;;;;;;9965.1;0.0
-2;54600;ASH_COATED_OSMIUM;9998;15;;;;;10014;15;10017;24;;;10006.0;0.0
-2;54700;ASH_COATED_OSMIUM;9999;11;9996;24;;;10015;11;10017;24;;;10007.0;0.0
-2;54700;INTARIAN_PEPPER_ROOT;9967;11;9965;22;;;9981;22;;;;;9973.9;0.0
-2;54800;INTARIAN_PEPPER_ROOT;9967;12;9965;16;;;9978;12;;;;;9972.3;0.0
-2;54800;ASH_COATED_OSMIUM;9999;14;9996;29;;;10017;29;;;;;10008.0;0.0
-2;54900;INTARIAN_PEPPER_ROOT;9967;12;9965;23;;;9978;12;9981;23;;;9972.1;0.0
-2;54900;ASH_COATED_OSMIUM;9996;24;;;;;10014;13;;;;;10005.0;0.0
-2;55000;INTARIAN_PEPPER_ROOT;9966;11;9964;25;;;9978;11;;;;;9972.5;0.0
-2;55000;ASH_COATED_OSMIUM;9998;11;9996;23;;;10014;11;10017;23;;;10006.0;0.0
-2;55100;ASH_COATED_OSMIUM;9999;15;9996;21;;;10015;15;10017;21;;;10007.0;0.0
-2;55100;INTARIAN_PEPPER_ROOT;9967;11;;;;;9980;23;;;;;9973.8;0.0
-2;55200;INTARIAN_PEPPER_ROOT;9967;8;9964;22;;;9978;8;;;;;9972.7;0.0
-2;55200;ASH_COATED_OSMIUM;10005;3;9999;12;9997;20;10018;20;;;;;10011.5;0.0
-2;55300;INTARIAN_PEPPER_ROOT;9967;9;9964;17;;;9969;7;9978;9;;;9968.0;0.0
-2;55300;ASH_COATED_OSMIUM;9999;10;9997;29;;;10015;10;10018;29;;;10007.0;0.0
-2;55400;INTARIAN_PEPPER_ROOT;9967;11;9964;20;;;9978;11;9980;20;;;9972.4;0.0
-2;55400;ASH_COATED_OSMIUM;9999;15;9997;27;;;10015;15;10018;27;;;10007.0;0.0
-2;55500;ASH_COATED_OSMIUM;9998;12;9996;29;;;10014;12;10017;29;;;10006.0;0.0
-2;55500;INTARIAN_PEPPER_ROOT;9967;12;9964;17;;;;;;;;;9966.7;0.0
-2;55600;ASH_COATED_OSMIUM;9998;13;9996;29;;;10014;13;10017;29;;;10006.0;0.0
-2;55600;INTARIAN_PEPPER_ROOT;9967;10;;;;;9978;10;9981;22;;;9972.1;0.0
-2;55700;INTARIAN_PEPPER_ROOT;9966;11;;;;;9977;11;9980;16;;;9971.9;0.0
-2;55700;ASH_COATED_OSMIUM;;;;;;;;;;;;;0.0;0.0
-2;55800;INTARIAN_PEPPER_ROOT;9966;9;9964;19;;;9977;9;9980;19;;;9971.8;0.0
-2;55800;ASH_COATED_OSMIUM;9995;20;;;;;;;;;;;9995.0;0.0
-2;55900;INTARIAN_PEPPER_ROOT;9966;12;9964;20;;;9977;12;9980;20;;;9971.6;0.0
-2;55900;ASH_COATED_OSMIUM;9995;26;;;;;10013;14;10016;26;;;10004.0;0.0
-2;56000;ASH_COATED_OSMIUM;9997;15;9994;29;;;10013;15;10015;29;;;10005.0;0.0
-2;56000;INTARIAN_PEPPER_ROOT;9966;8;9964;19;;;9978;8;9980;19;;;9972.0;0.0
-2;56100;INTARIAN_PEPPER_ROOT;9967;9;;;;;9978;9;9980;15;;;9972.3;0.0
-2;56100;ASH_COATED_OSMIUM;9997;15;9995;22;;;10013;15;10016;22;;;10005.0;0.0
-2;56200;INTARIAN_PEPPER_ROOT;9964;25;;;;;;;;;;;9963.7;0.0
-2;56200;ASH_COATED_OSMIUM;9997;12;9995;23;;;;;;;;;9997.0;0.0
-2;56300;INTARIAN_PEPPER_ROOT;9967;11;9964;22;;;9978;11;9980;22;;;9972.0;0.0
-2;56300;ASH_COATED_OSMIUM;9995;29;;;;;10014;11;10016;29;;;10004.5;0.0
-2;56400;ASH_COATED_OSMIUM;9997;12;;;;;10013;12;10016;24;;;10005.0;0.0
-2;56400;INTARIAN_PEPPER_ROOT;9966;8;;;;;9977;8;9979;20;;;9971.9;0.0
-2;56500;INTARIAN_PEPPER_ROOT;9966;11;9963;19;;;9977;11;9980;19;;;9971.7;0.0
-2;56500;ASH_COATED_OSMIUM;10002;4;9994;20;;;10013;10;10015;20;;;10007.5;0.0
-2;56600;INTARIAN_PEPPER_ROOT;9964;20;;;;;9977;11;9980;20;;;9970.6;0.0
-2;56600;ASH_COATED_OSMIUM;9997;11;9994;26;;;10013;11;10015;26;;;10005.0;0.0
-2;56700;INTARIAN_PEPPER_ROOT;9966;9;9964;19;;;;;;;;;9965.9;0.0
-2;56700;ASH_COATED_OSMIUM;9997;13;;;;;10015;20;;;;;10006.0;0.0
-2;56800;ASH_COATED_OSMIUM;9997;13;;;;;10013;13;10016;23;;;10005.0;0.0
-2;56800;INTARIAN_PEPPER_ROOT;9966;12;9964;24;;;9977;12;9980;24;;;9971.3;0.0
-2;56900;INTARIAN_PEPPER_ROOT;9966;11;9964;19;;;9977;11;9980;19;;;9971.1;0.0
-2;56900;ASH_COATED_OSMIUM;9997;12;9995;20;;;10016;20;;;;;10006.5;0.0
-2;57000;INTARIAN_PEPPER_ROOT;9965;9;;;;;9977;9;9979;16;;;9971.5;0.0
-2;57000;ASH_COATED_OSMIUM;9998;15;9995;30;;;10014;15;10016;30;;;10006.0;0.0
-2;57100;ASH_COATED_OSMIUM;9997;14;9995;24;;;10013;14;10016;24;;;10005.0;0.0
-2;57100;INTARIAN_PEPPER_ROOT;9966;9;9963;25;;;9977;9;9979;25;;;9971.8;0.0
-2;57200;ASH_COATED_OSMIUM;9995;24;;;;;10014;10;10016;24;;;10004.5;0.0
-2;57200;INTARIAN_PEPPER_ROOT;9974;8;9966;8;9963;23;9977;8;9979;23;;;9975.7;0.0
-2;57300;ASH_COATED_OSMIUM;9998;12;9995;21;;;10014;12;10016;21;;;10006.0;0.0
-2;57300;INTARIAN_PEPPER_ROOT;9966;12;9963;17;;;9977;12;9979;17;;;9971.5;0.0
-2;57400;INTARIAN_PEPPER_ROOT;9963;24;;;;;9977;8;9979;24;;;9969.9;0.0
-2;57400;ASH_COATED_OSMIUM;9998;15;9995;23;;;10014;15;10016;23;;;10006.0;0.0
-2;57500;ASH_COATED_OSMIUM;9998;13;9995;23;;;10016;23;;;;;10007.0;0.0
-2;57500;INTARIAN_PEPPER_ROOT;9966;9;9963;15;;;9977;9;;;;;9971.2;0.0
-2;57600;ASH_COATED_OSMIUM;9998;13;9996;30;;;10014;13;;;;;10006.0;0.0
-2;57600;INTARIAN_PEPPER_ROOT;9964;18;;;;;9977;9;;;;;9970.1;0.0
-2;57700;ASH_COATED_OSMIUM;9998;14;9995;25;;;10014;14;;;;;10006.0;0.0
-2;57700;INTARIAN_PEPPER_ROOT;9965;9;9963;17;;;9979;17;;;;;9972.4;0.0
-2;57800;INTARIAN_PEPPER_ROOT;9963;22;;;;;9976;11;9979;22;;;9969.8;0.0
-2;57800;ASH_COATED_OSMIUM;9997;15;9995;29;;;10013;15;10016;29;;;10005.0;0.0
-2;57900;INTARIAN_PEPPER_ROOT;9963;21;;;;;9979;21;;;;;9971.1;0.0
-2;57900;ASH_COATED_OSMIUM;9997;15;9995;28;;;10013;15;;;;;10005.0;0.0
-2;58000;ASH_COATED_OSMIUM;9997;10;9995;22;;;10013;10;;;;;10005.0;0.0
-2;58000;INTARIAN_PEPPER_ROOT;9965;12;;;;;9977;12;9979;15;;;9971.0;0.0
-2;58100;INTARIAN_PEPPER_ROOT;9966;12;9963;22;;;9977;12;9979;22;;;9971.3;0.0
-2;58100;ASH_COATED_OSMIUM;9995;27;;;;;10013;11;10016;27;;;10004.0;0.0
-2;58200;INTARIAN_PEPPER_ROOT;9966;9;9963;22;;;9977;9;9979;22;;;9971.2;0.0
-2;58200;ASH_COATED_OSMIUM;9997;12;9995;25;;;;;;;;;9997.0;0.0
-2;58300;ASH_COATED_OSMIUM;9997;10;;;;;10006;4;10013;10;10015;22;10001.5;0.0
-2;58300;INTARIAN_PEPPER_ROOT;;;;;;;9977;11;9979;19;;;9976.5;0.0
-2;58400;ASH_COATED_OSMIUM;9997;14;9994;28;;;10013;14;10015;28;;;10005.0;0.0
-2;58400;INTARIAN_PEPPER_ROOT;9965;9;;;;;;;;;;;9965.4;0.0
-2;58500;ASH_COATED_OSMIUM;9994;21;;;;;10006;3;10012;12;;;10000.0;0.0
-2;58500;INTARIAN_PEPPER_ROOT;9962;24;;;;;9979;24;;;;;9970.7;0.0
-2;58600;INTARIAN_PEPPER_ROOT;9965;9;9963;16;;;9976;9;9979;16;;;9970.6;0.0
-2;58600;ASH_COATED_OSMIUM;9996;11;9994;29;;;10015;29;;;;;10005.5;0.0
-2;58700;ASH_COATED_OSMIUM;;;;;;;10013;15;10015;28;;;10013.0;0.0
-2;58700;INTARIAN_PEPPER_ROOT;9965;12;9963;15;;;9976;12;9979;15;;;9970.4;0.0
-2;58800;ASH_COATED_OSMIUM;9997;14;;;;;10013;14;10016;21;;;10005.0;0.0
-2;58800;INTARIAN_PEPPER_ROOT;9965;9;;;;;9976;9;9979;19;;;9970.3;0.0
-2;58900;INTARIAN_PEPPER_ROOT;9965;10;9963;15;;;9976;10;9979;15;;;9970.1;0.0
-2;58900;ASH_COATED_OSMIUM;;;;;;;10016;25;;;;;10016.0;0.0
-2;59000;INTARIAN_PEPPER_ROOT;9964;11;9962;17;;;9976;11;;;;;9970.5;0.0
-2;59000;ASH_COATED_OSMIUM;9998;15;9995;22;;;10014;15;10016;22;;;10006.0;0.0
-2;59100;INTARIAN_PEPPER_ROOT;9962;22;;;;;;;;;;;9962.3;0.0
-2;59100;ASH_COATED_OSMIUM;9998;12;9995;26;;;10014;12;;;;;10006.0;0.0
-2;59200;ASH_COATED_OSMIUM;9997;10;9995;24;;;10013;10;10016;24;;;10005.0;0.0
-2;59200;INTARIAN_PEPPER_ROOT;9968;5;9962;18;;;9978;18;;;;;9973.2;0.0
-2;59300;INTARIAN_PEPPER_ROOT;9965;8;;;;;9976;8;9978;19;;;9970.5;0.0
-2;59300;ASH_COATED_OSMIUM;9997;14;9994;23;;;10013;14;10015;23;;;10005.0;0.0
-2;59400;INTARIAN_PEPPER_ROOT;9965;11;9962;25;;;9976;11;9978;25;;;9970.4;0.0
